"name","workers","workers_risk","workers_risk_percentage","score","group","group_color"
"Seguridade social obrigatória","45483","31709","69.716157685289","60.83757301262735","Administração Pública, Defesa e Seguridade Social","#8a5a3a"
"Educação infantil - creche","130956","70510","53.842511988759576","63.68372837696117","Educação","#deb147"
"Educação infantil - pré-escola","200056","121489","60.727496301035714","64.0440426680529","Educação","#deb147"
"Ensino fundamental","386674","227712","58.88991760501094","63.06101867033558","Educação","#deb147"
"Ensino médio","162503","76290","46.9468255970659","61.18870420853768","Educação","#deb147"
"Educação superior - graduação","302367","121024","40.025531886746904","56.02679084247504","Educação","#deb147"
"Educação superior - graduação e pós-graduação","373532","130116","34.83396335521455","55.162417142306396","Educação","#deb147"
"Educação superior - pós-graduação e extensão","38784","11248","29.0016501650165","53.8268272139714","Educação","#deb147"
"Educação profissional de nível técnico","55621","24679","44.36993221984502","58.8251919239137","Educação","#deb147"
"Educação profissional de nível tecnológico","33363","11281","33.81290651320325","58.61250487066516","Educação","#deb147"
"Atividades de apoio à educação","40458","18193","44.96762074249839","58.72236228516831","Educação","#deb147"
"Ensino de esportes","8789","4167","47.41153714870862","62.244472256987926","Educação","#deb147"
"Ensino de arte e cultura","8947","4283","47.87079467978093","59.069632278976144","Educação","#deb147"
"Ensino de idiomas","62969","18915","30.038590417507027","56.05292551361247","Educação","#deb147"
"Atividades de ensino não especificadas anteriormente","277318","119832","43.21104291823827","58.29601636628943","Educação","#deb147"
"Atividades de atendimento hospitalar","1207068","958404","79.39933789977034","76.10501037776383","Saúde Humana e Serviços Sociais","#e03a3a"
"Serviços móveis de atendimento a urgências","10218","8115","79.41867293012331","79.0047628368239","Saúde Humana e Serviços Sociais","#e03a3a"
"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências","2178","1546","70.98255280073462","75.30808080808086","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de atenção ambulatorial executadas por médicos e odontólogos","367478","292943","79.71715313569791","69.70759337973979","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de serviços de complementação diagnóstica e terapêutica","257762","197106","76.46821486487535","70.4783068618855","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de profissionais da área de saúde, exceto médicos e odontólogos","80348","61208","76.17862298999353","69.16725577073065","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de apoio à gestão de saúde","92267","76233","82.62217260775792","78.27161751583272","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de atenção à saúde humana não especificadas anteriormente","83211","65172","78.32137577964453","73.11008961154961","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","63315","44484","70.25823264629236","72.46683513648685","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio","16630","14613","87.87131689717378","79.35510122268991","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","16704","11858","70.9889846743295","70.7091714559387","Saúde Humana e Serviços Sociais","#e03a3a"
"Atividades de assistência social prestadas em residências coletivas e particulares","26152","14102","53.92321810951361","62.34192413582136","Saúde Humana e Serviços Sociais","#e03a3a"
"Serviços de assistência social sem alojamento","149599","93551","62.53450892051418","61.02492886538895","Saúde Humana e Serviços Sociais","#e03a3a"
"Artes cênicas, espetáculos e atividades complementares","12748","4151","32.561970505177285","54.38256981487293","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Criação artística","1931","543","28.120145002589332","51.546349041947195","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas","1621","627","38.67982726711906","57.59798478305574","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de bibliotecas e arquivos","1719","755","43.92088423502037","55.149699437657574","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares","2285","962","42.100656455142236","54.82669584245077","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental","5044","789","15.64234734337827","48.84047052603753","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de exploração de jogos de azar e apostas","983","579","58.90132248219736","59.14377755171246","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Gestão de instalações de esportes","2692","1047","38.89301634472511","59.137939574046584","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Clubes sociais, esportivos e similares","81627","28941","35.455180271233786","57.56711627280184","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de condicionamento físico","103667","66101","63.76281748290198","66.0911765557023","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades esportivas não especificadas anteriormente","11482","4436","38.63438425361435","57.53948208790568","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Parques de diversão e parques temáticos","12827","6545","51.02518125828331","58.120838855539134","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de recreação e lazer não especificadas anteriormente","25319","12015","47.45448082467712","58.39359111076001","Artes, Cultura, Esporte e Recreação","#9e8b75"
"Atividades de organizações associativas patronais e empresariais","29405","12239","41.62217309981296","54.52154395510965","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações associativas profissionais","33934","14958","44.07968409265044","55.4128209661893","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações sindicais","98330","30537","31.05562900437303","53.68606054442506","Outras Atividades de Serviços","#d051f0"
"Atividades de associações de defesa de direitos sociais","360534","208782","57.90910149944249","61.97444993629815","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações religiosas","139356","64105","46.00088980739975","58.162849105887084","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações políticas","1926","984","51.09034267912772","54.70699203876773","Outras Atividades de Serviços","#d051f0"
"Atividades de organizações associativas ligadas à cultura e à arte","15795","7398","46.837606837606835","57.85974464492985","Outras Atividades de Serviços","#d051f0"
"Atividades associativas não especificadas anteriormente","100747","46823","46.475825582895766","59.28985809337578","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de computadores e de equipamentos periféricos","39489","10004","25.33363721542708","51.52668675664953","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de equipamentos de comunicação","10606","4498","42.40995662832359","55.08338047645982","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico","22466","6314","28.10469153387341","52.82268019822541","Outras Atividades de Serviços","#d051f0"
"Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","20670","5086","24.605708756652152","50.852910820835426","Outras Atividades de Serviços","#d051f0"
"Lavanderias, tinturarias e toalheiros","51260","5081","9.912212251268045","51.76327870984521","Outras Atividades de Serviços","#d051f0"
"Cabeleireiros e outras atividades de tratamento de beleza","83339","66417","79.69498074130959","65.15932916561671","Outras Atividades de Serviços","#d051f0"
"Atividades funerárias e serviços relacionados","42192","25509","60.45932878270762","60.78768486916958","Outras Atividades de Serviços","#d051f0"
"Atividades de serviços pessoais não especificadas anteriormente","29608","15733","53.137665495811945","60.42972620012609","Outras Atividades de Serviços","#d051f0"
"Serviços domésticos","2565","660","25.730994152046783","52.074463937621815","Serviços Domésticos","#cfa7a7"
"Organismos internacionais e outras instituições extraterritoriais","3195","1270","39.749608763693274","53.60605112154412","Organismos Internacionais e Outras Instituições Extraterritoriais","#000000"
